Index,title,Description,tag_list,Start Date,start Time,End Time,End Date,Durations,Online Event?,locations,website,ticket,img_src,Link to page
0,Weekly New York数秘ライブ,水曜のランチタイムのお供のWeeklyNew York数秘ライブ。今週は今話題のトップコーチのアンソニーロビンスから学んだことをお話ししてみようと思います。,"['Online', 'Live video']",02-Nov-21,23:01,NO,No,No,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/p235x350/252289089_392879052543289_4564092688616457058_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=A5cUXVTKOEcAX8kRIJR&_nc_ht=scontent.faip1-1.fna&oh=020af5693ca8a542b540ea93352355a1&oe=619EE8A4,https://www.facebook.com/events/930718344494082/
0,NYC  #1 BOOZE CRUISE YACHT PARTY CRUISE NEW YORK CITY | INFINITY,"MEGA YACHT PARTYWE ARE DANCING THE NIGHT AWAY !NYC July 10th! Get your tickets asapAbout this eventWe're sailing on the lux Mega Yacht - INFINITY YACHT CRUISE !Get ready to drop it down and bring it up, it’s time to party New York!LIVE DJ  all around the yacht with Latin music hip hop Edm top 40 'sInfinity Experience Includes:Scenic 3.5-hour cruise of the NYC harbor;Get you drink on  we have bars all around the yacht   Cash Bar (liquor drinks, beer, wine & soda);Captivating views of the Manhattan skyline including the Statue of Liberty, Brooklyn Bridge, Ellis Island, the Freedom Tower and more;Waitress Service Available ; Order Drinks directly to your tableVIP Bottle Service Available also available.Open-Air deck and 4 climate-controlled dance floors ;The dress code is *Trendy*Rain? No problem, there are three large indoor dance floors!There are four outdoor decks to dance under the stars.FOOD AVAILABLE  FOR PURCHASEContact us for special reservations: rsvp@iclubnyc.com*INVITE THE WHOLE FAMILY! The right place to celebrate your birthday, surprise birthday, bachelor/bachelorette, family reunion, graduation, holidays & many more. All ages of guests have attended our concerts. from 21+ all the way to 70 years old! An experience for ALL!*Event Information:Boarding: 9:30 PMDeparture: 10:30 PMReturn: 1:30 AMEnds 2:00AMRain or Shine21 & over with proper IDDress Code Policy: *TRENDY* (Dress to Impress!)- Gentlemen: Shoes, black sneakers, no boots, button down shirts, polo shirts and jeans are acceptable.- Ladies: Casual & Classy- No durags (wave caps)- No baggy attire!",['Music'],24-Sep-21,21:03,02:00,NO,NO,"New York, New York","New York, New York",No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/241093778_2959160981000348_5313697788571785885_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_aid=0&_nc_ohc=paVRw3LScCUAX9RHuI3&_nc_ht=scontent.faip1-1.fna&oh=c087eea8d5da3cfee986599494145ebc&oe=619ECC50,https://www.facebook.com/events/648414919469682/
0,"Piero Armenti (@ilmioviaggioanewyork) presenta ""Se ami New York""","Martedì 12 Ottobre ore 18.30 presentazione Instagram Live di Piero Armenti (@ilmioviaggioanewyork)""Se ami New York""MondadoriEvento in diretta sulla pagina Instagram libraccio_negozi.""Ho trentacinque anni, un buon lavoro, un bello stipendio, un appartamento al quarantesimo piano e vivo nella città più desiderata del mondo. Eppure sento che dentro questo quadro di luci e movimento non riesco più a trovare la mia dimensione. In realtà non so neanche bene quale sia stato il momento esatto in cui ho smesso di provare fiducia in New York, e in me stesso. Ma questa città è così: quando inizi a credere che tutto scorra senza motivo, lei ti sorprende e ti spiazza ancora una volta."" Il protagonista di questa storia ha perso quell'indefinitezza ed entusiasmo adolescenziale, quella voglia di vivere senza la quale anche New York diventa una città noiosa. Eppure ogni notte, affacciandosi alle finestre del grattacielo dove vive, il fascino di New York lo conquista, come se, con i suoi rumori solitari, cercasse di scacciare quei dubbi per trattenerlo a sé. La sirena dell'ambulanza, un taxi, uno strillo dal nulla, e poi pompieri, camion della spazzatura, clacson, una manifestazione. Una meravigliosa democrazia americana che si realizza di notte, quando inizia una danza infinita di incontri casuali, che sono l'essenza di questa città magica. Ma poi arriva la mattina, ti alzi e pensi: ""In che razza di posto sono finito?"". Solo un incontro inaspettato, un sentimento che mette tutto in discussione, insomma una ragazza speciale, può aiutarlo a darsi una risposta, a guardarsi dentro: scegliere l'amore, una famiglia o continuare a vivere in quello sfavillante luna-park di vetro, strade, neon, ristoranti e club che è New York? Piero Armenti, in questo romanzo profondo ed emotivo, racconta un lato diverso e inedito di New York: le ombre che la costellano sotto le luci scintillanti dei grattacieli, dei silenzi assordanti in mezzo alla folla rumorosa, degli amori impossibili che uniscono le tante solitudini che la popolano.Piero Armenti è un giornalista e urban explorer. Dopo aver concluso il suo dottorato all'Università Orientale di Napoli ha deciso di partire per New York ed è stato amore a prima vista. Così ha fondato ""Il mio viaggio a New York"": un tour operator sui generis, ma soprattutto un blog dove ogni giorno racconta a modo suo la città più desiderata del mondo. Tra le sue pubblicazioni: Una notte ho sognato New York (Mondadori, 2020).","['Literature', 'Online']",12-Oct-21,18:03,NO,No,No,YES,No location,https://www.instagram.com/libraccio_negozi/,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/244671410_1843467649166159_7830091469914157005_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=b386c4&_nc_ohc=IgWGR75ydjMAX95tLcA&_nc_ht=scontent.fdel11-2.fna&oh=c88f1ff53ecba8951897fea4e02cd501&oe=619EB273,https://www.facebook.com/events/2751461491820386/
0,New York City Area Virtual Diversity Job Fair,Join us at 10am - 12pm for a job fair connecting hiring managers and diverse job seekers with various backgrounds.,"['Networking', 'Online']",24-Aug-21,10:00,12:00,NO,NO,YES,No location,https://catalystcareergroup.com/event/new-york-08-2021/,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/232814741_10159601761784173_9087915318575462559_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=6WKZszlvgiMAX-f2LG0&_nc_ht=scontent.fdel11-2.fna&oh=2205831796d9e5f89f62f65af779f03e&oe=61A0121E,https://www.facebook.com/events/885963845604300/
0,New York City Area Virtual Diversity Job Fair,Join us at 10am - 12pm for a job fair connecting hiring managers and diverse job seekers with various backgrounds.,"['Networking', 'Online']",21-Sep-21,10:00,12:00,NO,NO,YES,No location,https://catalystcareergroup.com/event/new-york-09-2021/,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/241120893_10159662512019173_1552935136207328268_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=b386c4&_nc_ohc=o-usVHEklZQAX_jGVb3&_nc_ht=scontent.fdel11-2.fna&oh=da770326bea5923ec9f585aa2e7476ef&oe=619EC8A7,https://www.facebook.com/events/5008734355810155/
0,Persian Gallery New York's 50th Anniversary Celebration on Instagram Live!,"Persian Gallery New York is celebrating its Silver Anniversary, with 50 years in the area rug trade. Having started in New York City 1971, the Hakim Brothers expanded their business over the next five decades, becoming one of the leading names in the world of antique decorative carpets, classic oriental rugs, vintage pillows, and period European tapestries.Join the Hakim clan for their 50th anniversary celebration with a special online event on Tuesday, October 19th at 3:30pm EST on Instagram Live, as the members of the PGNY team will recap the company's history, chat with special guests (including Rug Insider Magazine's Peter Woodaman!), and showcase some of their latest and greatest antique acquisitions!Tuesday, October 19th at 3:30pm ESTwww.instagram.com/persiangallerynewyorkTo join the live event, click onto the Persian Gallery New York profile on Instagram at the event time, and then click on the circular profile icon in the upper left corner.We look forward to seeing you all at the live anniversary event! Bring your questions, your comments, your memories of PGNY, your rug inquiries, and more!Visit our website for more information, and for New York City's best selection of antique decorative carpets, classic oriental rugs, rare textiles, vintage pillows, and period European tapestries!www.pgny.com",['Online'],19-Oct-21,15:03,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/p235x350/245791975_10159792424607376_674269002077573219_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=qUnzaD7UwtkAX-5_Mk2&_nc_ht=scontent.faip1-1.fna&oh=9ac82ac646be7581be3ee02bcabbee77&oe=61A04FE3,https://www.facebook.com/events/1036954600424495/
0,"'Buried in New York: Manhattan's Graveyards, Cemeteries, & Crypts' Webinar","Can't make it live? Register and get access to the full replay for one week!New York Adventure Club | www.AdventureClub.comThe boroughs of New York City have some of the oldest and largest cemeteries in the U.S., Manhattan included. But how has one of the most developed tracts of land on Planet Earth managed to preserve so many final resting places? From the base of soaring skyscrapers to underground columbariums, it's time to explore Manhattan's collection of burials and symbolic monuments with the help of a few ""clews.""Join New York Adventure Club for a digital exploration of the graves, cemeteries, crypts, and memorials of Manhattan, many of which have honored the deceased for hundreds of years in the face of New York's runaway building spree.Led by licensed tour guide and graveyard expert Dave Gardner, our exploration of Manhattan's few remaining final resting places will include:-An overview of the history of burials in New York County and why many were discontinued or relocated-A journey to many burial sites throughout Manhattan , from its most southern tip to its most northern in the neighborhood of Inwood-A virtual visit to notable final resting places including several mayors, victims of the sinking of Titanic, veterans, a President, an art-collector who took a former Vice- President as a husband, and even someone who is now a Broadway star despite being horizontal since 1804-A final note regarding spaces left for the future deceasedAfterward, we'll have a Q&A with Dave — any and all questions about the burials of Manhattan are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week !See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekDisclaimerBy attending a New York Adventure Club experience, you accept our terms of service .Categories: Virtual, Landmarks","['Causes', 'Online']",19-Aug-21,19:00,20:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/223080050_2929523143964132_6853181068179926985_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=b386c4&_nc_ohc=7mJl9Van6vAAX_z3dWM&_nc_ht=scontent.fdel11-2.fna&oh=1b13ac5397f26638d365ba63bcdaa16d&oe=619EA048,https://www.facebook.com/events/784876925532993/
0,A Taste of the New York Public Library’s Unseen Culinary Collections,"Dig into a helping of rare menus, cookbooks, and more gastronomical ephemera from the collections of the New York Public Library!Tucked away in the stacks and study rooms of The New York Public Library (NYPL) you’ll find much more than books. From a lock of Edgar Allan Poe’s hair and Charles Dickens’ cat-paw letter opener, to a collection of personal papers from Dr. Maya Angelou, the Library system is full of fascinating items.In this online experience,  we'll feast our eyes on some of the most interesting culinary items pulled from the collections of the New York Public Library! With the guidance of an expert NYPL staff member, we'll explore a selection of mouth-watering menus, curious cookbooks, and rare food and drink recipes.Streaming live from the stunning Rose Reading Room inside the Stephen A. Schwarzman Building on Fifth Avenue in Manhattan, this online experience is part of a series from Atlas Obscura and NYPL created in celebration of the brand new Polonsky Exhibition of The New York Public Library’s Treasures . The Polonsky Exhibition is the first permanent exhibition to showcase highlights from the Library’s collections of more than 46 million items. In this series, we’ll take a deep dive into those individual collections and explore rare literary artifacts and ephemera from the Library’s hidden corners that most people never get to see. Join us as we go behind the scenes to explore obscure personal artifacts of famous authors, legendary texts, forgotten menus, and so much more!--Once registered, you can access the Zoom room for this experience through your confirmation email or Eventbrite account. Atlas Obscura online experiences are recommended for attendees age 13+.This Online Experience will be recorded. A temporary link to the recording will be provided in a follow-up email to all ticket holders within 72 hours after the event. Access to this recording will be available for seven days.We provide closed captioning for all of our Online Experiences, as well as transcripts upon request. Please reach out to us at experiences@atlasobscura.com if you have any questions, requests, or access needs.This event is one of Atlas Obscura’s Online Experiences . At Atlas Obscura, our mission has always been to inspire wonder and curiosity about the incredible world we all share. Now, more than ever, there’s a need to stay connected—not only to our sense of wonder, but to each other.We encourage you to follow and share the hashtag #AOExperiences for more incredible online experiences and our newest addition of Online Courses with Atlas Obscura and our friends. And check out AtlasObscura.com , the definitive guide to the world’s hidden wonders, to keep virtually exploring the world through the website’s atlas of amazing places, unique stories, and videos.",['Online'],21-Oct-21,19:00,20:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/242857469_2976064239310022_5297709856304737994_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=QhoCEdwzG08AX-wd7vg&_nc_ht=scontent.faip1-1.fna&oh=88740e2f319544df3ed5271af55e6fc5&oe=61A03BC5,https://www.facebook.com/events/383166560131744/
0,'The Historic Apartments of New York's Upper West Side' Webinar,"Can't make it live? Register and get access to the full replay for one week!New York Adventure Club | www.AdventureClub.comIf well-to-do families in 19th-century New York would cringe at the idea of living in a common residence with strangers, then how did upscale apartment buildings become the new posh style of living by the 20th century? From the Dakota to the Ansonia, it's time to dive into the history of the celebrated apartment houses of New York — and the kaleidoscopic lives of their most famous residents.Join New York Adventure Club as we explore the architectural and social history of the city’s first luxury apartment houses on New York's Upper West Side, which boasted everything from the world's largest swimming pool to the city's first rooftop farm.Led by writer, historian, and New York City tour guide Lucie Levine, our virtual experience surrounding the historic Upper West Side apartment buildings and their most famous residents will include:- New York's early luxury apartment buildings, and why 19th century powerhouse families like the Astors and Morgans began a building craze on the West Side that eventually attracted prominent artists and entertainers decades later- The Upper West Side's most famed apartment buildings, including the historic Ansonia, Dakota, San Remo, and others- Unparalleled tales of New York life from within the new type of residential complexes, such as a bohemian trust-fund renegade who was obsessed with the sun to a tenant who created a specialty cocktail called - “The Forbidden Fruit,” which became an unexpected elixir of turn-of-the-century women’s liberation- The immigrant architect who almost single handedly gave Central Park West its gorgeous Jazz Age style- A look at how some of these historic apartments have been adapted and redesigned in modern times by eclectic artists and tastemakersAfterward, we’ll have a Q&A with Lucie — any and all questions about the historic apartment buildings of the Upper West Side are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week!See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a week","['Causes', 'Online']",18-Oct-21,17:03,19:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/242760485_2975122716070841_6336989768185396027_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=r8pvRlEjJMwAX_5REqb&_nc_ht=scontent.faip1-1.fna&oh=ac56a9727f148811f0be704733a03ed2&oe=61A03849,https://www.facebook.com/events/885381262359814/
0,'The Titanic Epilogue: New York City After the Great Sinking' Webinar,"Can't make it live? Register and get access to the full replay for one week!New York Adventure Club | www.AdventureClub.comHad it not collided with an iceberg in the Atlantic Ocean, the RMS Titanic would have arrived at New York City's Pier 59 on April 17, 1912 — capping off the maiden voyage of what was hailed as ""The Greatest Ship in the World."" While the tragedy surrounding the voyage itself has been memorialized in books and television, the events surrounding the New York City part of the tale are less well-known. This is the untold story of New York City during the aftermath of the ""Most Famous Shipwreck Ever.""Join New York Adventure Club as we set sail to New York City in 1912 and uncover the dramatic series of events that took place in New York City after the world received news of the RMS Titanic's sinking.Led by licensed tour guide and Titanic expert Dave Gardner, our deep dive into the Titanic's New York side of the story will include:- Stories of the many New York passengers who took the Titanic's maiden voyage-A play-by-play of the sinking's impact on New York , from the media spectacle when Titanic survivors arrived on the RMS Carpathia to the hotel that housed many of its surviving crew members-The official investigation into the disaster of the century , including a look at the hearings held in New York City-The many hidden or forgotten plaques, statues, gravestones, and memorials throughout New York dedicated to the Titanic and its 1,496 lost souls- Dispelling myths that have percolated throughout the past centuryAfterward, we'll have a Q&A with Dave — any and all questions about the Titanic's New York saga are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week !See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekTestimonials""Range of topic. Stories of individuals- both on the ship and those that changed plans. The photos were good and the presenter was so knowledgeable and personable. Very much enjoyed this presentation."" -Shelagh""A lot of authentic pictures and background information previously unknown to me!"" -Michael""So many interesting facts and vintage photos."" -Gabrielle""I liked the information provided about the Titanic event, the passengers, all interesting facts and photos!"" -Karen""The knowledge of the speaker was fascinating, lots of information I didn't know and I'd be keen to do a walking tour in NYC, once we are allowed to travel again."" -Hollie""I liked seeing the pictures from that time. Learning what happened to the survivors after they arrived in New York."" -Lisa""I loved how the facts are in conjunction with the photos - past vs present!"" -Matthew""Very informative. Loved the live footage!"" -Alyson""The presenter's deep knowledge of the personalities and history of the shipping lines as well as the Titanic passengers and those involved in their rescue and recovery."" -Molly""I loved seeing New York in the past, I loved all the photos and that video of New York, wow!"" -Jill""I loved the details. Heard some info I’d never heard before."" -Laureen""Great photo comparisons, interesting overview of plaques and memorials that could still be visited!"" -Ariel""I liked the presenter's extensive knowledge about this intriguing event!"" -Melissa""I like the way Dave presented With a lot of interesting facts that he tied together in a speed it was very moderate and easy to follow and grasp everything. He covered a lot of ground but it didn’t feel overwhelming at all."" -Francine""The presenter has a great personality and enjoyable sense of humor. Very well researched and footnoted. Included so much information. Great for New Yorkers."" -Joe""Very interesting stories I had never heard."" -Dana""Dave was very personable and has a vast amount of knowledge."" -John""Good narrative; interesting photos that I have not seen before; seeing areas of NYC that I know...but when they were much earlier ! Interspersing slides with video. He kept my interest the entire time."" -Harold""Terrific history detail and personal stories. I like how he spoke about the worlds in that day the context of New York City and also how some things are now in contrast with people he mentioned and their families and locations important to the story over all of the Titanic!"" -Sharon""I love having pictures, videos, live chat!"" -Stephanie""It was informative, it was quick, there was an opportunity to interact and I was able to escape this pandemic for a while. I'd love to do an actual physical tour but this was just as good in some ways!"" -Scott""Knowledge, pace, subject matter, visuals. Excellent!"" -Karolyn""I liked the NY perspective on such a historic event, as well as learning about the monuments and memorials around the city!"" -Jen""So enthusiastic and knowledgeable...i swear he must have actually been on the ship!"" -Jerry""Very informational, great picture and photos!"" -Gail""This was my first NYAC event and I was very pleased. I will definitely attend more of these events."" -Andrew""I liked the general history and the sites related to Titanic across NYC."" -David""Presenter very passionate and very informed on subject matter. Relative and interesting photos and graphics!"" -Rowena""I liked how they discussed each person individually not just the Titanic as a whole."" -Jennifer""Great presentation, concise, articulate, great balance between detail and the general. Speaker edited himself well, appreciated his wit."" -Rob""Very interesting facts and trivia about the link between the Titanic and people/events in NY."" -Ralph""Interesting to find out about the American story of Titanic and what happened afterwards."" -Jane""Dave was great in giving the information on the topic. He has a nice calm voice & makes it interesting & fun. Even though I have read books about the topic, I still fond out things I didn't know & when I can travel again, I will take one of his tours."" -Melissa""Good pictures, instructor was very knowledgeable about Titanic facts and trivia."" -Lawrence""I love the topic and Dave obviously knows a lot about it."" -Jeff""The presenter's knowledge of the subject and some of the obscure facts he talked about."" -Michael""Great speaker. He really knew his material. Great job all around."" -Gerald""Presenter was great - knowledgeable, clearly enjoyed the topic, pleasing manner and voice. Very very good!"" -Cilla""Everything! I especially loved the opening video and seeing the photos! Very nice job! Thank you!"" -Eileen""Learning some things I was not aware of. Answering questions at the end."" -Cristina""All the historical facts, the people who survived & did not survive & the photos (past & current). Good flow of lecture!"" -Lori""I love the old timey film clips. liked also the other people doing a short video recording. hard to find something to tie into this subject for video and it worked really well."" -Noelle""Dave is an enthusiastic presenter and knows his stuff. I loved the photos and learned some facts that I didn't know before."" -Linda""The presenter made the program interesting. He kept it moving."" -Sarah""I was interested in the unusual perspective on the subject."" -LeeDisclaimerBy attending a New York Adventure Club experience, you accept our terms of service .Categories: Virtual, Moments in History","['Causes', 'Online']",20-Aug-21,19:00,20:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/223134589_2929526943963752_4706351383688565318_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=3D1Dg5W7X-AAX-0y_XS&_nc_oc=AQlFZ7V3dKy02kCKynMCDmM6g9f_3jzIoqrqqcrPRz2YwTvtX0JLqjmJLQSbuJsMWJM-7cCiMrl598K0GvQHvsA9&_nc_ht=scontent.faip1-1.fna&oh=26a36947524d30e92b67ae84db7b9f87&oe=619F5290,https://www.facebook.com/events/568859510783340/
0,'The Secret Splendors of New York's Gilded Age' Webinar,"In a period not so long ago, there were palaces that lined New York’s Fifth Avenue, built by America’s rich millionaires from both ""old"" and ""new"" money. Whether it was the Astors, Vanderbilts, Fricks, or Goulds, all of them modeled their residences after the great palaces of Europe, and filled them with everything from Rembrandts to ancient velvets. It's time to go inside these palatial homes and uncover the secret splendors that took place beyond their gilded doors.Join New York Adventure Club for a digital exploration of the magnificent mansions that once lined New York City’s Fifth Avenue, and the coveted social events that took place inside.Led by historian Gary Lawrance, our virtual showcase of these immaculate residences, both inside and out, will include:The houses of Mrs. Astor, from her rather plain brownstone at 34th Street to future marble palace on 65th StreetThe marble mansion of Alexander T. Stewart, and why he was never invited over to the house of neighbor Mrs. AstorThe William K. Vanderbilt house at 52nd Street — designed by Beaux-Arts architect Richard Morris Hunt, this mansion would forever change the style of all future townhousesCornelius Vanderbilt II’s block-long house at 57th Street, the largest townhouse ever built, with a French paneled ballroom overlooking the Plaza HotelSenator William Clark’s gigantic mansion at 77th Street, filled with art and meant to last forever (though demolished in only twenty years)Rarely seen archival photos and illustrations showcasing mansion interiors, exteriors, floor plans, and social eventsAfterward, we’ll have a Q&A with Gary — any and all questions about these mansions are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week!See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekAbout GaryArchitect, Author, and Historian Gary Lawrance is an architect from Stony Brook, New York. His firm, Lawrance Architectural Presentations, provides design presentations, architectural models, digital renderings, and design development services to architects, landscape architects and interior designers.Mr. Lawrance has an extensive background in the history of Gilded Age architecture, landscapes, and society, and co-authored the bestselling book, “Houses of the Hamptons 1880-1930” with Anne Surchin (Acanthus Press 2007, Revised 3rd Printing 2013).Mr. Lawrance’s work has been featured in The Wall Street Journal, Hamptons Cottages & Gardens, Newsday, New York Social Diary, Southampton Press, and more. Mr. Lawrance has written for Architectural Digest, Dan’s Papers, Quest magazine, and his two blogs, Mansions of the Gilded Age and Houses of the Hamptons in addition to founding and contributing to the two very successful Facebook groups, Mansions of the Gilded Age & The Gilded Age Society with over 160,000 members combined. Mr. Lawrance also manages two equally popular Instagram accounts, Mansions of the Gilded Age & The Gilded Age Society.Testimonials""The host was AMAZING!"" -Frank""Fascinating story of these great houses and their families."" -Willard""Very detailed with a knowledgeable presenter. He has a good and engaging style."" -Cynthia""The speaker was easy to understand, informative, light-hearted, & organized in his material."" -Blair""Loved all the stories and photos that I’ve not seen before. I’m an avid lover of the gilded age in New York. I’m from the Hudson Valley and these a lot of these families had other homes here. Thank you."" -Amelia""This presenter is excellent and very organized when presenting photo's and background information"" -Randolph""The depth of knowledge was impressive and the presentation was delivered with ease and accuracy."" -Christine""I always enjoy Gary's talks very much. He brings history to life and his choice of pictures is excellent. I look forward to more in the future."" -William""I liked the photos and the complete knowledge and passion of Gary Lawrence. Thanks for providing information and photos of this exciting and elegant era. It was unique in so many ways!"" -Beryl""The presentation was excellent, and the many, many photographs appreciated."" -Richard""I thought it was very informative. I've read some books about this era and it's so nice to be able to see actual pictures of the people and places along side learning about them."" -Jesse""Gilded Age mansions is my hobby (esp Long Island Gold Coast mansions) and I saw interior shots that I never saw before. Gary is very knowledgeable."" -Carol""Delightful talk withhighly knowledgeable presenter. Enjoyed all thevintage photos inthe talk. Would have lived to visit one of there houses."" -Phyllis""I've never seen anything like it! It was well worth the price of admission to hear about these places and see what they did to 'decorate' I really appreciated that the author told us where the mansions were located, as everything is totally different now."" -Roberta""Seeing all these amazing images and hearing the descriptions of the people and homes was really like a little time capsule of a ride."" -Katrina""I had never seen most of the photos that were presented so I found that fascinating. I also liked the entertaining stories that accompanied them."" -Marie""The slides and facts were over the top. The presenter was so involved -evidence of his lifelong involvement with the Vanderbilts!"" -Kathy""Interesting content, and the presenter knew a great deal about the subject. My husband is an architectural historian, and we're both big history buffs, so great fun."" -Meg""The lecturer was extremely knowledgeable and had a lot of photos to share"" -Diane""Instructor's knowledge was impressive and his enthusiasm for the subject made the presentation fun to watch."" -William""So informative! A lot of interesting things packed into two hours. Definitely got my money's worth."" -Louise""Plethora of photos that I hadn’t seen previously: Gary’s delivery of info articulately and concisely"" -Tia""I loved that many/multiple pictures of the houses were presented. I know that seems obvious, but I've attended virtual discussions that had far fewer pictures, which is far less interesting."" -Jan""I liked the way it was structured as a walk up Fifth Avenue. Presenter was so knowledgeable"" -Kelley""Excellent presentation of material by someone who knows the topic thoroughly."" -Dennis""I loved the pictures. He is so knowledgeable about the people who lived in the houses as well"" -Claire""I loved all of it. Great photos. Super informative"" -John""Very comprehensive in terms of so many pictures if all the homes and rooms"" -Mindy""So interesting and new information that had not known."" -Lisa""Great photos, knowledge of the presenter, interesting topic."" -Dianne""Comprehensive review of Fifth Avenue mansions, lots of photos, sketches, anecdotes."" -Peggy""I liked all the photos---some of which I'd never seen before. And it was interesting learning what happened to most of the mansions."" -Judy""The way images were woven together with stories and insights to make them come alive."" -Paul""Gary provided excellent background on the society of the time, as well as detail about the mansions themselves."" -Jennifer""Very informational. Great to have your webinars during a pandemic."" -Susan""Presenter was very knowledgeable and had good pictures of the mansions."" -Barbara""I really enjoyed the subject matter and photographs and the stories about the gilded age families."" -Charles""Well informed and engaging presenter, and excellent visual presentation."" -John""Gary’s presentation was most enjoyable!! He has a wonderfully engaging personality for presentation."" -Dianne""It was excellent because the host was an expert and had all of the visuals to illustrate the topic. The photos and illustrations were key because these buildings do not exist anymore. I also enjoyed his knowledge about this society in general."" -Julie""Really informative, lots of great visuals, Gary's fantastic insights and storytelling! I thought it was also really well managed."" -Kaela""The presenter gave such wonderful backstory for the images."" -Dianne""In these pandemic times, it’s great to know there are ways to enjoy s safe means of entertainment. It was like going on a walking tour up Fifth Avenue, though most of the locations are long gone."" -Gifford""Very interested in seeing the uptown progression of building and learning about the exclusivity of NY Society."" -Lilli","['Causes', 'Online']",22-Oct-21,20:00,22:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/244566043_2983417825241330_9180092972492419427_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=ZGTLEqpe-s0AX9nnolt&_nc_ht=scontent.faip1-1.fna&oh=6a5b8c8b8851d0cb9e5fec415fe16533&oe=61A02D18,https://www.facebook.com/events/461588315050827/
