Index,title,Description,tag_list,Start Date,start Time,End Time,End Date,Durations,Online Event?,locations,website,ticket,img_src,Link to page
0,"'City Island, the ""Cape Cod"" of New York' Webinar","Can't make it live? Register and get access to the full replay for one week!New York Adventure Club | www.AdventureClub.comWhy schlep all the way to Massachusetts when you can get a taste of Cape Cod right here in New York City? It's time for a virtual journey to a small island in the Bronx to uncover some of the greatest architectural, cultural, and culinary gems in all of the five boroughs.Join New York Adventure Club as we explore the village of City Island, a small seaside community at the edge of New York City — located just beyond Pelham Bay Park in the Bronx — that was once the location of a thriving oyster business and boat-building industry.Led by longtime City Island resident Barbara Burn Dolensek, this digital showcase of one of New York’s most unique communities will include:-The history of City Island , and how it has been home to everything from mulberry orchards, to oystering, to boat building-A look at City Island's most notable and historic buildings , including rare photos of one of City Island’s most stunning private waterfront properties built by the second-in-command at Tammany Hall- City Island in film & television , and behind-the-scenes stories of their time on the island- What it's like to live on City Island , and the difference between residents who are considered ""clam diggers"" or ""musselsuckers""Afterward, we'll have a Q&A with Barbara — any and all questions about City Island are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week !See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekTestimonials""I loved the speaker and learning about the history of City Island."" -Diane""The presenter's knowledge of the area was outstanding. She clearly loves CI and has opinions, but tried not to cloud too many facts."" -Jean""I was born and raised in the Bronx and visited City Island often. There was so much about the history that I did not know. It was so very interesting and enjoyable."" -Angela""I live near City island, but rarely go there. This webinar makes me want to go back and see some of the houses in the slides!"" -Nancy""I've been curious about City Island ever since I heard the phrase ""off the coast of the Bronx."" This webinar is the now the foundation of my knowledge -- and I'm on the hunt for more."" -Peggy""Enthusiastic and knowledgeable presenter, well organized, great photos and images. Handled questions well. I had been curious about the island and the talk definitely made me want to visit!"" -David""The history of City Island was so interesting."" -Ann""The speaker was well informed, truly a resident, and gave us the flavor as well as the facts"" -Arthur""I liked the history. Pictures and the accompanying map so you knew where you were."" -Kathleen""How knowledgeable the moderator was. And I learned a lot about a place in ny that I really knew nothing about."" -Carole""I liked learning about the island's role in movie making."" -Diane""Barbara was fantastic!"" -Liz""Barbara was very knowledgeable and presented everything in a clear way with wonderful supporting photos."" -Jan""I liked learning about an area of our wonderful city that I can then share with friends/clients."" -Sima""Sweeping overview led by someone who is clearly an expert - so interesting and thorough - a lot of history with a real insider's perspective. Truly enjoyable."" -Mary""Presenter was a wealth of information! She was very informative. She had good visuals and descriptions. I felt like I was walking through time! Seeing the map pins pointing the location of the photos was a great help!. The movie filming locations was a huge plus. Well done Barbara!"" -Leslie""Very knowledgeable presenter with genuine warmth and regard for her subject. I could feel like i was walking City island with a friend"" -Hanora""Host really knew her subject! Very informative. Good slides!"" -Nancy""Barbara was a terrific host. I really enjoyed the fact that she lives on the island and in one of the historical sites as well."" -Erik""Couldn't have asked for a more knowledgeable speaker! Can't wait to visit."" -Elizabeth""Fascinating history from a local resident! I’ll definitely be taking a walking tour next year!"" -Bonnie""It was extremely informative. I appreciated the historical photos paired with the photos of the locations currently. I appreciated Barbara's knowledge of the history of the island."" -Sherri""I liked very much how Barbara narrated the history of City Island. As a child I spent time at City Island and her talk brought back many happy childhood memories."" -Diana""Barbara was authentic and gave a terrific historical overview of City Island. Thank you!"" -Susan""I liked the very comprehensive treatment of an unusual part of NYC that is little known."" -Robert""Good speaker, the data was very interesting."" -Warren""Excellent presentation. The host was well informed since she lives on City Island. Great visuals."" -Nancy""Having been there frequently in the 90’s thought I knew everything. Nice to learn more."" -Sonja""I liked the detail and interesting narrative."" -Michele""I signed up because I wanted to have more info on City Island---it fulfilled my goal."" -Vincentia""Hearing the history, seeing old drawings and photographs and how the buildings look now."" -MaryAnn""Presenter was excellent!"" -Cynthia""I liked the thorough history and Barbara was very knowledgeable."" -Susan""Barbara's presentation was full of intriguing and well-organized information, both straightforward data and juicy inside dope, and supported by clear and useful visuals. She spoke clearly and comfortably, kept on track, and built trust for what she was saying."" -David""Excellent presenter!! She talked about both the history and current day City Island."" -Carole""Learned a lot about a place that I have been interested in for many years."" -Jim""Very informative in many different areas. The materials used were very professional."" -Lorraine""My husband and I have sailed to city Island and it’s such a cool place it was so neat to learn more about it loved it can’t wait to go sail back And take a Walking Tour when this pandemic is over."" -Joan""Barbara's logical progression of so many interesting facts about City Island with Wonderful pictures! She used chronological order as well as blocks of subject matter (such as - history, geography, land based and water based activities, architecture, notable persons, lore, past and present - the new bridge story was amazing) which kept the material cohesive, alive and engaging. Not to mention Barbara's unique, inquisitive, matter of fact reporter's style, the result of satisfying her own curiosity about the place she loves."" -Katherine""The photographic story of the boatyards, the Revolutionary War references and the discussion of local businesses really lifted the story out of the ordinary, I thought. The inset maps indicating locations were a plus."" -Stephen""The presentation was extremely interesting and varied. When things get a little more settled with the pandemic, I would love to visit."" -Jacqualine""Thorough, Historical, Interesting, Fascinating, even for a guy who has been sailing out here for 60 years and living out here 20 years. THANKS BARBARA!"" -Andrew""I started with zero knowledge of the island and learned so much. It was especially fun to learn from a local...yes, not native born...even that is a fun fact!"" -Jacqueline""Interesting material presented with good visuals. The speaker was well prepared and kept the pace going. I am quite familiar with City Island but enjoyed learning a variety of new facts."" -Candace""The presenter was also a resident of City Island which I thought made her a very knowledgeable and caring personality. Pretty sure that she knew things that the “average Joe “ wouldn’t!"" -Constance""Presenter was very well informed - visuals were well presented."" -Gail""As someone who lived for many years in Pelham I visited City Island very frequently. I am going to sign up for a walking tour! I loved the whole experience."" -Valerie""Having been there a few times I was totally intrigued Barbara was fabulous and I can't wait until things open up and I can come back from Chicago to visit."" -Mary""Very informative presentation covering many aspects of the history of City Island. Excellent PowerPoint."" -Sylvia""Very knowledgeable speaker who spoke slowly and was easy to understand. She used lots of pictures to bring City Island to life, too!"" -Steven""Learning more about the history. Seems like most New Yorkers have no idea there is such a place. I would love to rent a place there for a few months."" -SuzieDisclaimerBy attending a New York Adventure Club experience, you accept our terms of service .Categories: Virtual, Neighborhoods","['Causes', 'Online']",07-Dec-21,13:00,14:30,NO,NO,YES,No location given,No website link,via Eventbrite,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s526x296/247882842_3012128499036929_1056663096179838586_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=HQJg9QI6eKsAX-Byyy3&_nc_ht=scontent.fdel11-1.fna&oh=8969014a07d9277f10efe1667e775746&oe=619FB6FC,https://www.facebook.com/events/1025964988201271/
0,'New Amsterdam: Dutch New York's Land of Debauchery' Webinar,"Can't make it live? Register and get access to the full replay for one week!New York Adventure Club | www.AdventureClub.comFlashback to 1624: The Dutch West India Company dropped off a shipload of people who were to settle on Manhattan Island. But instead of acting as exemplary ambassadors of the Dutch nation, this ribald group of miscreants launched a tradition of excessive drinking, sex, and gambling — not to mention the occasional rebellion that drove leaders like pegleg Peter Stuyvesant into blinding rage. This is the story of these early settlers in pre-New York City territory, and the lascivious culture they carried across the Atlantic — one that would form the backbone of the libertine city we love today.Join New York Adventure Club as we explore New York’s Dutch era between 1624 and 1664, a period that laid the foundation for the pluralistic, freedom-loving society that America would eventually become.Led by Brooklyn author and storyteller Bill Greer, our virtual tour through the scandalous New Amsterdam will include:-An introduction to the many colorful New Amsterdammers , from Nanne Beech — New York's earliest adulteress, to Cornelis van Tienhoven — a bigamist and embezzler-How New Amsterdam Governors like Peter Stuyvesant and Willem Kieft tried to tame this rambunctious lot- An unmasking of famous descendants of the bawdy and rebellious New Amsterdammers, from politicians and tycoons to journalists and fashion designers-A virtual showcase through modern-day lower Manhattan to see the remnants of Manhattan’s original villageAfterward, we'll have a Q&A with Bill — any and all questions about New Amsterdam are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week !See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekAbout BillBill Greer is the author of the nonfiction narrative A Dirty Year: Sex, Suffrage, and Scandal in Gilded Age New York, released in April by Chicago Review Press. His earlier novel, The Mevrouw Who Saved Manhattan, paints a portrait of the city’s founding as New Amsterdam. As an officer and trustee of the New Netherland Institute, he chaired the Institute’s program to establish the New Netherland Research Center with the New York State Library. He has spoken on New York history throughout the Hudson Valley.Testimonials""Learned a lot, well organized and presented. Especially liked the connection between New Amsterdam early hell raisers and their famous descendants. Also, good to see outline of earlier city outlined on current map."" -Susan""Speaker was very good - knew the material and provided good visuals"" -Marilyn""Well organized; lots of great information and pertinent stories"" -Jan""Very interesting material- good materials and pictures - presenter was very informative"" -Janice""Bill kept it interesting with little known information"" -Kenneth""The topic was very interesting and the speaker was knowledgeable."" -Caitlin""Our speaker was SO knowledgeable !!!"" -Judith""Humorous presentation, interesting information"" -Joanna""Totally new information for me and a very clear picture of the geography associated with the characters. I worked in that area for 20 years and knew only a fraction. I really enjoyed it."" -Mary""The presenter's wry humor and obviously vast knowledge."" -Nelson""Great history lesson about the city I’ve lived in for fifty years!"" -RobynDisclaimerBy attending a New York Adventure Club experience, you accept our terms of service .Categories: Virtual, Moments in History","['Causes', 'Online']",15-Nov-21,19:00,20:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/245374773_2988390171410762_3074132974772226189_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=GPqb4OXhj5sAX8ecOAJ&_nc_ht=scontent.fdel11-2.fna&oh=6384179666e24becd9379a50c32ff122&oe=61A026C8,https://www.facebook.com/events/419327889800204/
0,Rick Naya Interviews Rob Robinson of The New York Harvest Festival,Rick Naya Interviews the One and Only Rob Robinson one of America's premiere cannabis activists and the founder & host of the longest running cannabis competition in America! HUGE NEWS Coming so stay tuned for this is one show you will not want to miss!! See everyone soon! ,"['Wellness', 'Online', 'Live video']",02-Dec-21,19:00,20:30,NO,NO,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/258274699_427308658954153_9096108655178381561_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=b386c4&_nc_ohc=bo5zJWb86xMAX_KLPGX&_nc_ht=scontent.fdel11-2.fna&oh=2286b76c6726730e60310c60b2fd6c93&oe=61A01D02,https://www.facebook.com/events/2711055919196136/
0,"New York City’s Cultural Resilience, Then and Now","R.S.V.P. Todayhttps://www.nytimes.com/2021/11/16/nyregion/new-york-city-arts-post-covid.htmlJoin The Times’s Jazmine Hughes for a free virtual event, as she welcomes special guests Laurie Anderson, Lynn Nottage and Sarah Schulman to explore the eternal reinvention of the city, and how art and creativity often fuels these moments of rebirth.Presented by Santander","['Causes', 'Online']",09-Dec-21,19:00,NO,No,No,YES,No location,https://www.nytimes.com/2021/11/16/nyregion/new-york-city-arts-post-covid.html,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/257263798_4315280825250224_8461639565913851989_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=b386c4&_nc_ohc=gMkVhue1QZwAX8ZGhHY&_nc_ht=scontent.fdel11-2.fna&oh=06a20b0776de115663078075cf773783&oe=619EFA08,https://www.facebook.com/events/593492411761639/
0,Luke Combs: New York (2nd show),"Luke Combs' What You See Is What You Get Tour - In the Round with Ashley McBryde and Ray Fulcher. Tickets on sale Friday, February 28 at 10 AM local venue time.","['Music', 'Online']",30-Nov-21,06:00,09:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/s526x296/184047290_100401152233730_1872551094332877561_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=bu-S7EZ7Ed8AX9Yv242&_nc_ht=scontent.fdel11-2.fna&oh=0a635343945727a9390faafb126d255a&oe=61C180AB,https://www.facebook.com/events/146086120821579/
0,Kane Brown New York,"Sale Dates and Times:Public Onsale :  Saturday, 15 January 2022 from 15:00 -18:00","['Music', 'Online']",15-Jan-22,15:00,18:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p235x350/235056516_142714454635464_4804318628103623098_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=UoH94xKJMyYAX9GzA5w&_nc_ht=scontent.fdel11-2.fna&oh=7e2d391348d8f24a40fb476568369c2b&oe=619F6DEF,https://www.facebook.com/events/165169055721571/
0,EnviPol | New York Climate Week,"EnviPol will be at the New York Climate Week | Climate Justice and Migration: World in 2050Join us on September 21, 5:30-8:30pm IST/8:00-11:00am EDT/2:00-5:00pm CEST. Registration Link: https://bit.ly/3hcdhnG","['Causes', 'Online']",21-Sep-21,17:03,20:30,NO,NO,YES,No location,https://bit.ly/3hcdhnG,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/242050619_349688120226474_3203509577076189961_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=b386c4&_nc_ohc=PIGHf_sYe2IAX8jOoZN&_nc_ht=scontent.fdel11-2.fna&oh=0ad6807bcb400de325904fc5127d7a4c&oe=619FF319,https://www.facebook.com/events/4426507554062307/
0,New York Animation: The Beginning,"Tickets are $20. Click here to purchase: https://societyillustrators.org/event/ny-animation/Join us for New York Animation: The Beginning, a curated screening of early and rare New York animation cartoon series and characters, all shown on 16mm film. This is a unique opportunity to see films the way they were originally intended to be viewed—on ‘reel’ film!Curated and presented by early animation historian, archivist, and preservationist, Tommy José Stathes.Sampling of Directors, cartoon series, and characters that will be shown:Otto Messmer/Felix the CatMax Fleischer/Out of the Inkwell and Koko the ClownWalter Lantz/Dinky DoodleCharles Bowers/Mutt and JeffPaul Terry/Aesop’s Fables and Farmer AlfalfaAbout The Stathes Archives: The Stathes archives of early animated films has been nearly two decades in the making. Beginning as a casual effort to find and see early cartoons that were unavailable on home video, the collection has grown to become perhaps one of the largest of its kind. It includes many titles and ‘orphan films’ that are difficult or impossible to access elsewhere, amassed in rare archival 16mm and 35mm prints.All images ©  Tommy José Stathes/Cartoons On Film","['Film', 'Online']",12-Nov-21,19:00,21:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/245941422_4424482934297082_8291417572147446339_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=URLdhgHcUn4AX_wtIg0&_nc_ht=scontent.fdel11-1.fna&oh=4b0fa236eb0f9c17e6c36ab6b5e287cf&oe=61A0463E,https://www.facebook.com/events/932410900965929/
0,'New York's Club Row: The Private Social Clubs of 44th Street' Webinar,"Tickets: $10 (includes access to the full replay for one week)Click the link below to officially register for this experience:https://www.eventbrite.com/e/new-yorks-club-row-the-private-social-clubs-of-44th-street-webinar-registration-191639176937While New York's most glamorous avenue is arguably Fifth Avenue, its most prestigious street is easily 44th Street. That's because on this short stretch of Midtown Manhattan between 6th and Vanderbilt Avenues, there's a wealth of private social clubs tucked away inside some of the city's most stunning buildings. But given New York City's rapid growth since the 19th century, why did 44th Street in particular become the place for many organizations to build their ornate clubhouses? It's time to explore the lasting legacy of 44th Street's Club Row, one secretive community at a time.Join New York Adventure Club as we uncover the ritzy history of Club Row — located on 44th Street between 6th and Vanderbilt Avenues, this short stretch in Midtown Manhattan contains New York's largest collection of private social clubs, most of which still reside in their original grand clubhouses until this very day.Led by writer, historian, and New York City tour guide Lucie Levine, our virtual stroll along New York’s Club Row will include:-An overview of 44th Street in Manhattan , and how (and why) Gilded-Age architects and designers turned a street full of stables into a block of elite clubs-The architectural and social history of some of New York’s most famous and exclusive clubs , including the Harvard Club, Yacht Club, and Yale Club- A discussion of the 44th Street's quirkiest private club , The Coffee House Club, which brought writers, actors, and other creatives to a mostly blue-blooded street-A look at neighborhood plans for a “city within a city” known as Terminal City , and which parts of the plan were (and weren't) realizedAfterward, we’ll have a Q&A with Lucie — any and all questions about the private social clubs of 44th Street are welcomed and encouraged!Can't make it live? Don't worry, you'll have access to the full replay for one week!See you there, virtually!*Immediately upon registering, you will receive a separate, automated email containing the link to join this webinar**For the best possible viewing experience, please ensure you're using the latest version of your internet browser — Google Chrome is the most compatible. Exact technical requirements and a webinar user guide will be shared in the automated confirmation email upon registration.***A full replay of the experience will be available to all registered guests for up to a weekDisclaimerBy attending a New York Adventure Club experience, you accept our terms of service.Categories: Virtual, Landmarks",['Online'],10-Nov-21,19:00,20:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/246372588_249442643819481_8635947761112408317_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Kd_Bn8pdPfUAX_XyMd_&_nc_ht=scontent.fdel11-2.fna&oh=013f4c409e243625ff9e032138dd0b7f&oe=619E8133,https://www.facebook.com/events/416138860220752/
0,Tyson Street to New York Fashion Week: The Style and Influence of Betty Cooke,"Location: VirtualStream live on Facebook: https://bit.ly/3kD1iRLStream live on YouTube: https://youtu.be/rRsy9NwNgrcWhile Betty Cooke is best known for designing and fabricating jewelry, she also played a key role introducing the local Baltimore community to innovative modern design first through her home on Tyson Street and later at The Store Ltd, her shop in the Cross Keys community. The Store Ltd was one of the first shops in America to sell Marimekko fashions, Le Creuset pots, Noguchi paper lamps, and even cardboard furniture designed by Frank Gehry. Join Victoria Pass, faculty member in the Department of Art History, Theory, and Criticism at the Maryland Institute College of Art, in conversation with Shane Prada, Director of the Baltimore Jewelry Center, as they discuss Cooke’s impact on Mid-Century design and Baltimore aesthetics, and her influence on contemporary jewelry. Pass will also discuss the working relationship Cooke had with others such as fashion designer Geoffrey Beene and explore Cooke’s role in the broader context of Mid-Century designers and design intermediaries. This program is part of a series inspired by Cooke and her artistic practice and accompanies the exhibition Betty Cooke: The Circle and the Line, on view at the Walters Art Museum through January 2, 2022. The exhibition is accompanied by a fully illustrated publication, The Circle and the Line: The Jewelry of Betty Cooke, which includes an essay by Jeannine Falino and reflections by a number of friends and collectors. The Circle and the Line: The Jewelry of Betty Cooke is published by the Walters Art Museum in association with D Giles Limited; it is available for purchase at the Walters Museum Store.View this event on our website: https://thewalters.org/event/fashion-week/About the Guest SpeakersVictoria Rose Pass is an Associate Professor at the Maryland Institute College of Art and a specialist in Visual Culture, particularly in areas of design and fashion. Her research considers the history of fashion culture in the 20th century and focuses specifically on issues of gender and race. Her essay ""Racial Masquerades in the Magazines: Defining White Femininity Between the Wars"" was recently published in the Journal of Modern Periodical Studies. She has co-edited two books, Design Beyond the Canon with Jenniver Kauffman-Buhler and Christopher Wilson published by Bloomsbury in February 2019, and Women's Magazines in Print and New Media with Noliwe Rooks and Ayana Weekley published by Routledge in 2016.  Her writing has also appeared in Fashion, Style & Popular Culture, Omenka Magazine, Design and Culture, caa.reviews, and BmoreArt.Shane Prada came to Baltimore in 2004 as a Teach For America corps member. After receiving her Master of Arts in Teaching from JHU in 2006 and completing her TFA tenure, she helped start the Green School of Baltimore, one of the first charter schools in Baltimore city. In 2010, Shane began taking evening classes at MICA’s Jewelry Center, then a continuing studies program. She fell in love with art jewelry and metalsmithing and the community fostered by the Jewelry Center. In the fall of 2012, MICA announced that it would discontinue the 22-year old Jewelry Center program in 2014. In the spring of 2013, Shane took the lead of a group of core MICA faculty and students who sought to create a new organization that would continue the legacy of the MICA Jewelry Center. She has held the role of director of the Baltimore Jewelry Center since the organization opened in June 2014. This event is virtual and is available exclusively on our Facebook and YouTube pages. You don’t need an account on either platform to enjoy the program.Stream live on Facebook: https://bit.ly/3kD1iRLStream live on YouTube: https://youtu.be/rRsy9NwNgrc","['Art', 'Online']",18-Nov-21,17:03,18:30,NO,NO,YES,No location,https://www.facebook.com/thewaltersartmuseum/posts/10158842426758192,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/245479366_10158778524993192_7266332114074960223_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=W6VMI8P1r5sAX-Dxkh7&_nc_ht=scontent.fdel11-1.fna&oh=56dc650870d617d9c7b28db80f9c0224&oe=619F4607,https://www.facebook.com/events/296304415517404/
0,New York-New England District's Event,NEW YORK NEW ENGLAND VIRTUAL DISTRICT CONVENTION SERVICE,"['Online', 'Live video']",21-Aug-21,13:00,NO,No,No,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p280x280/239328223_2663998060571813_2247417808175368737_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Hap9Q2770nsAX_XvOT-&_nc_ht=scontent.fdel11-2.fna&oh=6efec974fec7b4419a13b15680cadb4e&oe=619F6A39,https://www.facebook.com/events/1848398355352629/
0,New York State Children’s Alliance Leadership Congerence,"The NYSCA Leadership Conference is Your Professional Training Experience!This virtual, one-day conference brings professionals in the child welfare field together via Zoom for a high-level training event.  The annual conference features a highly regarded keynote speaker, 12 Advanced Level Workshops representing various disciplines with informative topics including women who molest children, approaching victims, cultural considerations in TF-CBT, child sex trafficking, and more!The Leadership Conference is a great educational opportunity for NYSCA’s membership and the working force of law enforcement, prosecutors, social workers, probation officers, child protective/child welfare personnel, CSEC and victim advocates, medical and mental health providers, educators, and other professionals working with children. Join your colleagues virtually this Fall!","['Networking', 'Online']",05-Oct-21,08:03,16:45,NO,NO,YES,No location,https://nysca.coalitionmanager.org/eventmanager/trainingevent/details/48,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/p526x296/214724838_4429961320356160_6155059508265832455_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=_hH81GMLOeIAX89mXfN&_nc_ht=scontent.fdel11-1.fna&oh=f92dcb9d35f1ebb7c05a7a4e2637896b&oe=61BF676C,https://www.facebook.com/events/343996093769322/
0,"New York, NY  Real Estate & Business ONLINE Event","We would like to invite you to an incredible online event with local business owners, entrepreneurs, executives and professionals.We would like to invite you to an incredible online event with local business owners, entrepreneurs, executives and professionals.We recognize the powerful combination of real estate investments and business ownership as tools to increases income, while building secure, long-term wealth.  If would like more information in wholesale, short sales, foreclosures, tax liens, cash flow, rentals, fix and flips, or notes, then this is the event for you!At this event:Meet local experts with years of experience in real estate and long term wealthLearn how to generate additional monthly incomeLearn how to pay off your car, mortgage or loans in half the time without additional paymentsLearn how to get involved in real estate investments with a powerful group of experienced investorsDiscuss strategies that are working in the real estate market today.Registration is free but required.This is a great opportunity to learn from your home and meet new people while learning about new wealth building techniques through real estate.  Whether you have specific business goals in mind or just an interest in building additional business connections and wealth, this event is for you.7:00 PM: Event beginsNicole TaylorNicole@nicoletaylorconsulting.comM 310-661-0929Nicoletaylor360.com",['Online'],11-Nov-21,19:00,22:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s526x296/246877439_2993840580865721_1180523115238507707_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=LuKUXg36yFQAX-PIu3P&_nc_ht=scontent.fdel11-1.fna&oh=2fa06297ef81e25acb09ad608301c471&oe=61A006CA,https://www.facebook.com/events/917685348846497/
0,"New York, NY  Real Estate & Business ONLINE Event","We would like to invite you to an incredible online event with local business owners, entrepreneurs, executives and professionals.We would like to invite you to an incredible online event with local business owners, entrepreneurs, executives and professionals.We recognize the powerful combination of real estate investments and business ownership as tools to increases income, while building secure, long-term wealth.  If would like more information in wholesale, short sales, foreclosures, tax liens, cash flow, rentals, fix and flips, or notes, then this is the event for you!At this event:Meet local experts with years of experience in real estate and long term wealthLearn how to generate additional monthly incomeLearn how to pay off your car, mortgage or loans in half the time without additional paymentsLearn how to get involved in real estate investments with a powerful group of experienced investorsDiscuss strategies that are working in the real estate market today.Registration is free but required.This is a great opportunity to learn from your home and meet new people while learning about new wealth building techniques through real estate.  Whether you have specific business goals in mind or just an interest in building additional business connections and wealth, this event is for you.7:00 PM: Event beginsNicole TaylorNicole@nicoletaylorconsulting.comM 310-661-0929Nicoletaylor360.com",['Online'],25-Nov-21,19:00,22:00,NO,NO,YES,No location given,No website link,via Eventbrite,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s526x296/246882056_2993842960865483_987469978350076094_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=S0PjSER2DaAAX-AR4Oh&_nc_ht=scontent.fdel11-1.fna&oh=7cbfb7c896507e457f0f15af287e212e&oe=619FF882,https://www.facebook.com/events/1246563205757359/
0,New York's 48th Annual Village Halloween Parade,"🕷️ You Might be Wondering…Will the Halloween Parade Happen This Year? 🕷️We have received the necessary permits from NYC, so🙌 YES! 🙌New York's 48th Annual Village Halloween Parade CAN take place on October 31, 2021","['Party', 'Online']",31-Oct-21,19:00,23:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/240662901_112904657830489_711217590986157300_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Z4dSHI54DXsAX9mgQrm&_nc_ht=scontent.fdel11-2.fna&oh=f1b00bc4cf76554dedaad77d1960df0d&oe=619FDF25,https://www.facebook.com/events/621056095931478/
0,GLOBINAR GC NEW YORK CITY AND GC DHAKA CROSS METRO MEETUP: RMG INDUSTRY,"Global Chamber® members from NYC and Dhaka will meetup to explore business opportunities between these two important trading partners. Focus: The RMG Industry!Members from anywhere in the world are very welcome to join us! Non-members are welcome as well to see how Global Chamber could benefit and add true value to their businesses through networking, growing, and learning opportunities at a global scale.Our goal is to speak with regional business leaders in each of the two chapters to discuss progress and future opportunities.","['Networking', 'Online']",18-Nov-21,21:00,NO,No,No,YES,No location,https://www.globalchamber.org/events/2021/11/18/gc-dallas/globinar-gc-new-york-city-and-gc-dhaka-cross-metro-meetup-rmg-industry/,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s720x720/256448714_1302700703484273_5183978716958806315_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=b386c4&_nc_ohc=P5We_joZXVAAX_3dQTA&_nc_ht=scontent.fdel11-2.fna&oh=e68f80bcc660c1937a2916f2f0f29ba7&oe=619FE099,https://www.facebook.com/events/302124128252033/
0,FIDOS NEW YORK NEW YEARS EVE,A Champagne Toast As the Ball Drops in Times Square (9PM) Our Time.Then We Rock Out Til 10 !.. Home by 1030 or onto another Club until 1230!,"['Music', 'Online']",31-Dec-21,19:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s552x414/257852686_413409510237144_8199316295961220330_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=pqw645RFSs0AX-mx_MY&_nc_ht=scontent.fdel11-1.fna&oh=97c6823a581dcce903bb2ae85beb5584&oe=619F7E69,https://www.facebook.com/events/679042796401254/
